359,512,1765,23909,9765
407,575,1766,23916,9769
568,562,1767,23930,9776
667,556,1768,23940,9781
701,551,1769,23953,9787
706,549,1770,23963,9792
703,549,1771,23976,9798
700,548,1772,23988,9803
693,550,1773,23997,9810
690,549,1774,24011,9815
686,550,1775,24019,9820
683,551,1776,24030,9827
681,552,1777,24043,9832
681,552,1778,24053,9837
681,551,1779,24067,9844
679,552,1780,24084,9849
681,550,1781,24094,9855
659,639,1783,24119,9865
715,724,1784,24129,9872
747,640,1785,24141,9879
494,493,1786,24149,9884
670,487,1787,24161,9890
775,374,1788,24175,9895
823,255,1789,24183,9901
842,213,1790,24194,9907
845,204,1791,24205,9912
799,213,1792,24214,9918
763,268,1793,24226,9923
743,404,1794,24237,9928
723,506,1795,24246,9936
714,541,1796,24260,9941
711,551,1797,24274,9945
709,550,1798,24281,9953
711,544,1799,24295,9959
712,540,1800,24308,9963
711,535,1801,24317,9970
712,532,1802,24330,9976
712,530,1803,24344,9980
476,472,1805,24371,9993
625,509,1806,24385,9998
687,521,1807,24395,10005
711,525,1808,24410,10011
721,524,1809,24420,10016
671,502,1810,24429,10024
589,405,1811,24442,10029
556,308,1812,24451,10033
565,245,1813,24465,10041
639,271,1814,24474,10045
691,420,1815,24490,10051
713,501,1816,24497,10056
742,559,1818,24517,10068
745,722,1819,24530,10074
668,800,1820,24542,10080
643,816,1821,24551,10085
637,805,1822,24565,10092
639,801,1823,24580,10097
643,807,1824,24590,10104
643,859,1825,24603,10110
681,892,1826,24615,10115
699,901,1827,24624,10121
705,903,1828,24637,10128
718,900,1829,24644,10132
797,893,1830,24655,10139
830,887,1831,24668,10144
858,863,1832,24679,10150
852,811,1833,24693,10155
808,684,1834,24701,10161
757,571,1843,24802,10213
755,488,1844,24809,10217
749,388,1845,24822,10225
726,302,1846,24834,10228
706,211,1847,24842,10235
718,201,1848,24857,10241
746,318,1849,24865,10246
771,524,1854,24919,10274
864,595,1855,24925,10278
970,520,1856,24941,10284
1031,447,1857,24952,10288
998,386,1858,24961,10295
878,462,1859,24969,10301
783,527,1860,24981,10305
740,551,1861,24992,10309
727,558,1862,25003,10315
727,557,1863,25014,10321
730,557,1864,25025,10326
625,498,1865,25034,10332
483,485,1866,25045,10337
381,502,1867,25054,10342
359,549,1868,25067,10347
464,591,1869,25081,10352
607,564,1870,25087,10357
674,547,1871,25098,10364
693,540,1872,25110,10369
632,619,1873,25121,10374
545,717,1874,25132,10379
497,798,1875,25143,10386
505,845,1876,25155,10390
531,869,1877,25165,10396
574,871,1878,25172,10402
654,796,1879,25185,10406
683,654,1880,25193,10411
698,582,1881,25203,10417
703,559,1882,25214,10421
701,554,1883,25226,10427
879,543,1885,25248,10438
1014,576,1886,25261,10444
1031,656,1887,25268,10448
946,792,1888,25281,10455
870,873,1889,25291,10459
830,901,1890,25300,10466
817,904,1891,25315,10470
782,911,1892,25325,10475
688,908,1893,25334,10482
649,902,1894,25345,10486
639,900,1895,25354,10491
587,878,1896,25367,10498
524,800,1897,25378,10502
546,673,1898,25389,10507
637,576,1899,25398,10514
671,549,1900,25409,10519
683,534,1901,25422,10524
568,464,1902,25433,10529
441,508,1903,25445,10535
382,591,1904,25457,10541
364,623,1905,25467,10547
361,634,1906,25476,10553
363,637,1907,25489,10557
383,657,1908,25496,10563
506,665,1909,25507,10569
624,617,1910,25518,10573
681,577,1911,25532,10578
696,563,1912,25543,10584
714,702,1913,25552,10590
711,852,1914,25565,10597
700,898,1915,25573,10601
604,862,1916,25585,10607
570,846,1917,25596,10611
491,819,1918,25607,10618
449,813,1919,25618,10623
438,810,1920,25632,10628
443,799,1921,25638,10631
448,788,1922,25651,10638
448,773,1923,25661,10642
533,659,1924,25673,10648
642,564,1925,25683,10653
665,478,1927,25702,10666
672,445,1928,25712,10672
667,439,1929,25722,10676
659,437,1930,25735,10681
624,387,1931,25744,10686
498,387,1932,25756,10692
414,411,1933,25770,10697
367,406,1934,25780,10703
349,400,1935,25791,10709
362,409,1936,25802,10714
380,409,1937,25814,10720
451,352,1938,25823,10726
584,328,1939,25833,10731
694,413,1940,25845,10736
730,493,1941,25855,10741
737,523,1942,25872,10747
733,533,1943,25878,10753
818,195,1976,26241,10935
838,217,1983,26319,10975
845,216,1985,26342,10985
845,220,1986,26354,10991
841,225,1987,26365,10996
835,227,1989,26385,11008
838,230,1990,26398,11013
831,231,1991,26407,11018
825,230,1992,26418,11023
827,234,1993,26431,11028
834,235,1994,26443,11034
829,235,1995,26452,11039
833,237,1996,26466,11045
828,236,1997,26474,11050
833,236,1998,26486,11056
825,231,1999,26497,11061
833,235,2000,26510,11066
834,234,2001,26524,11073
836,231,2002,26533,11078
829,232,2004,26553,11090
838,232,2005,26565,11096
