358,575,1,2230,1086
708,554,2,2235,1117
708,554,3,2240,1124
730,912,4,2247,1126
698,909,5,2252,1129
663,903,6,2260,1132
648,910,7,2265,1135
639,918,8,2269,1139
642,911,9,2277,1141
644,888,10,2282,1144
636,864,11,2287,1147
658,807,12,2294,1150
697,709,13,2299,1153
697,582,14,2304,1156
699,571,15,2308,1158
702,569,16,2313,1161
702,569,17,2320,1163
702,567,18,2325,1165
699,571,19,2330,1169
701,572,20,2337,1172
701,572,21,2342,1174
702,569,22,2347,1178
705,567,23,2355,1180
703,565,24,2360,1183
699,567,25,2367,1186
679,509,26,2372,1189
661,421,27,2376,1192
646,339,28,2384,1195
621,293,29,2389,1197
596,259,30,2394,1201
598,264,31,2398,1203
581,263,32,2403,1206
581,268,33,2408,1208
585,266,34,2413,1211
584,266,35,2418,1213
561,257,36,2425,1216
542,251,37,2430,1218
536,248,38,2434,1221
524,245,39,2439,1224
516,240,40,2447,1226
515,241,41,2452,1229
528,252,42,2457,1232
577,245,43,2462,1235
600,255,44,2469,1237
604,259,45,2474,1240
607,260,46,2478,1243
605,259,47,2485,1246
606,259,48,2490,1248
639,276,49,2495,1252
647,284,50,2500,1254
654,325,51,2504,1256
670,424,52,2511,1259
694,483,53,2516,1261
708,533,54,2521,1265
708,534,55,2525,1267
708,534,56,2530,1269
708,534,57,2538,1272
709,535,58,2542,1274
704,533,59,2547,1278
704,531,60,2555,1280
689,542,61,2563,1282
636,566,62,2568,1286
565,593,63,2572,1290
516,654,64,2577,1293
503,697,65,2585,1295
528,772,66,2589,1298
567,827,67,2594,1301
599,856,68,2599,1304
646,887,69,2607,1306
673,903,70,2611,1308
678,908,71,2616,1312
681,918,72,2623,1315
682,920,73,2628,1317
696,907,74,2633,1320
792,891,75,2638,1323
845,883,76,2645,1325
866,876,77,2650,1328
879,865,78,2657,1331
948,799,79,2662,1334
937,718,80,2669,1338
890,666,81,2674,1340
790,617,82,2678,1343
726,572,83,2683,1346
719,567,84,2688,1348
719,567,85,2695,1351
719,567,86,2700,1353
718,561,87,2705,1357
718,561,88,2712,1359
720,563,89,2716,1361
748,460,90,2721,1365
764,405,91,2728,1367
770,388,92,2733,1369
773,385,93,2738,1373
774,379,94,2743,1376
774,378,95,2750,1378
775,378,96,2755,1380
776,373,97,2760,1384
776,375,98,2767,1387
776,377,99,2772,1389
775,375,100,2777,1393
775,377,101,2784,1395
778,378,102,2789,1397
808,320,103,2794,1401
827,289,104,2799,1403
870,246,105,2804,1406
878,243,106,2811,1408
878,244,107,2815,1411
879,244,108,2820,1414
873,242,109,2828,1417
872,239,110,2832,1419
875,232,111,2840,1423
876,233,112,2845,1425
887,234,113,2853,1429
895,249,114,2858,1431
941,311,115,2863,1435
946,393,116,2868,1438
930,461,117,2873,1440
901,509,118,2879,1443
903,534,119,2884,1445
919,628,120,2892,1448
926,654,121,2897,1451
923,648,122,2901,1455
922,647,123,2906,1457
922,647,124,2911,1460
921,646,125,2916,1462
921,645,126,2921,1464
921,648,127,2928,1467
926,656,128,2934,1469
942,679,129,2939,1473
953,687,130,2944,1476
960,695,131,2949,1478
964,701,132,2957,1481
962,698,133,2962,1484
961,696,134,2967,1487
960,695,135,2972,1490
962,696,136,2979,1492
968,700,137,2984,1495
971,701,138,2988,1498
971,704,139,2993,1501
977,705,140,2998,1503
983,707,141,3003,1505
992,705,142,3010,1508
998,704,143,3015,1510
1017,696,144,3020,1514
1027,691,145,3025,1517
1039,687,146,3030,1519
1039,684,147,3037,1521
1043,682,148,3042,1524
1045,682,149,3047,1527
1049,678,150,3055,1530
1049,675,151,3059,1532
1051,670,152,3067,1536
1054,666,153,3072,1539
1056,661,154,3077,1542
1057,651,155,3086,1545
1061,645,156,3091,1547
1066,635,157,3099,1551
1069,635,158,3104,1554
1072,637,159,3109,1558
1075,637,160,3117,1561
1078,636,161,3122,1563
1081,634,162,3130,1567
1083,633,163,3135,1570
1083,631,164,3140,1573
1081,628,165,3148,1576
1083,624,166,3156,1579
1076,619,167,3161,1583
1070,610,168,3169,1587
1071,605,169,3174,1589
1072,586,170,3179,1593
1072,581,171,3187,1596
1076,574,172,3192,1598
1080,566,173,3197,1602
1082,564,174,3205,1605
1086,561,175,3210,1607
1088,561,176,3216,1611
1089,560,177,3222,1614
1091,558,178,3230,1617
1087,561,179,3235,1619
1072,569,180,3241,1624
1071,567,181,3246,1626
1069,558,182,3257,1629
1061,540,183,3262,1632
1045,500,184,3267,1637
1035,476,185,3274,1640
1028,458,186,3279,1642
1018,432,187,3285,1646
1016,425,188,3289,1648
1014,421,189,3297,1651
1015,424,190,3302,1654
1015,425,191,3307,1657
1007,424,192,3315,1660
989,415,193,3319,1662
954,412,194,3327,1666
913,425,195,3332,1669
864,449,196,3338,1672
817,490,197,3346,1675
788,515,198,3354,1678
756,536,199,3359,1682
733,544,200,3367,1685
727,548,201,3371,1688
726,546,202,3376,1692
726,546,203,3384,1695
725,546,204,3389,1697
725,548,205,3394,1701
725,548,206,3399,1703
725,548,207,3404,1706
724,550,208,3409,1708
723,553,209,3417,1711
723,552,210,3422,1713
722,552,211,3427,1717
722,551,212,3432,1720
722,551,213,3440,1722
723,551,214,3445,1725
723,551,215,3453,1729
723,549,216,3458,1731
723,548,217,3465,1735
721,547,218,3471,1738
721,547,219,3476,1742
721,547,220,3481,1744
723,546,221,3488,1747
724,546,222,3493,1749
723,541,223,3498,1753
722,540,224,3503,1755
711,530,225,3511,1758
703,518,226,3516,1760
685,505,227,3521,1764
666,498,228,3526,1767
648,495,229,3534,1769
611,493,230,3539,1772
588,493,231,3544,1776
573,500,232,3549,1778
560,513,233,3557,1781
554,527,234,3564,1783
547,573,235,3572,1787
556,616,236,3577,1791
581,668,237,3585,1795
590,679,238,3590,1797
606,685,239,3595,1801
621,683,240,3600,1804
631,678,241,3608,1806
657,673,242,3613,1809
694,697,243,3618,1813
715,715,244,3623,1815
744,752,245,3630,1818
763,774,246,3635,1820
801,808,247,3640,1824
835,830,248,3648,1827
853,839,249,3655,1829
880,857,250,3661,1833
884,860,251,3666,1836
883,860,252,3673,1839
879,858,253,3678,1842
860,858,254,3683,1845
823,867,255,3689,1848
799,864,256,3696,1851
784,861,257,3701,1853
770,863,258,3707,1857
769,867,259,3712,1859
768,867,260,3719,1862
770,865,261,3724,1865
770,864,262,3730,1868
769,865,263,3735,1871
771,865,264,3740,1874
767,867,265,3748,1876
762,870,266,3756,1879
754,870,267,3764,1883
742,872,268,3769,1887
712,877,269,3777,1891
698,874,270,3782,1893
659,865,271,3787,1897
626,854,272,3795,1900
604,847,273,3803,1902
574,839,274,3805,1906
533,824,275,3813,1910
516,816,276,3818,1912
495,804,277,3823,1915
480,789,278,3828,1918
468,778,279,3836,1920
459,759,280,3841,1923
448,729,281,3846,1927
443,706,282,3853,1929
439,678,283,3860,1932
437,668,284,3865,1936
439,677,285,3870,1939
441,680,286,3877,1941
443,684,287,3882,1944
444,686,288,3887,1947
447,687,289,3891,1950
447,686,290,3896,1952
445,685,291,3902,1955
445,684,292,3907,1957
446,681,293,3916,1959
444,677,294,3922,1962
446,665,295,3927,1967
444,666,296,3933,1969
444,668,297,3939,1972
476,564,298,3945,1975
455,555,299,3953,1978
411,555,300,3962,1981
369,534,301,3967,1985
367,534,302,3973,1990
353,539,303,3981,1992
342,560,304,3986,1995
358,564,305,3992,1999
418,618,306,3998,2002
513,621,307,4003,2005
627,591,308,4009,2008
685,562,309,4017,2010
694,558,310,4023,2013
696,555,311,4028,2017
702,557,312,4034,2020
704,558,313,4042,2023
705,561,314,4048,2025
714,566,315,4057,2030
