type	delta time	mode	trial	lickPos	result
lick	2995.811	0x22	114	0	leave
stay	3008.244	0x22	114	-1	456;348
soundplay	3008.245	0x22	114	6	
lick	3010.348	0x22	114	0	
end	3010.348	0x22	114	-1	1
start	3013.047	0x22	115	20	0
lick	3014.461	0x22	115	0	leave
stay	3054.177	0x22	115	-1	1044;671
soundplay	3054.177	0x22	115	6	
lick	3056.243	0x22	115	0	
end	3056.243	0x22	115	-1	1
start	3059.796	0x22	116	200	0
lick	3061.076	0x22	116	0	leave
stay	3062.444	0x22	116	-1	482;413
soundplay	3062.444	0x22	116	6	
lick	3063.813	0x22	116	0	
end	3063.813	0x22	116	-1	1
start	3067.144	0x22	117	290	0
lick	3068.61	0x22	117	0	leave
stay	3072.776	0x22	117	-1	934;206
soundplay	3072.777	0x22	117	6	
lick	3075.06	0x22	117	0	
end	3075.06	0x22	117	-1	1
start	3078.528	0x22	118	290	0
lick	3079.893	0x22	118	0	leave
stay	3097.926	0x22	118	-1	915;191
soundplay	3097.926	0x22	118	6	
lick	3099.926	0x22	118	0	
end	3099.926	0x22	118	-1	1
start	3103.744	0x22	119	20	0
lick	3103.876	0x22	119	0	leave
stay	3108.976	0x22	119	-1	1061;548
soundplay	3108.977	0x22	119	6	
lick	3111.025	0x22	119	0	
end	3111.025	0x22	119	-1	1
miniscopeRecord	3115.114	0x22	120	480	
start	3115.115	0x22	120	110	0
lick	3116.441	0x22	120	0	leave
stay	3118.042	0x22	120	-1	657;737
soundplay	3118.043	0x22	120	6	
lick	3119.461	0x22	120	0	
end	3119.462	0x22	120	-1	1
start	3123.01	0x22	121	290	0
lick	3123.125	0x22	121	0	leave
stay	3130.292	0x22	121	-1	921;204
soundplay	3130.292	0x22	121	6	
lick	3132.379	0x22	121	0	
end	3132.379	0x22	121	-1	1
start	3135.53	0x22	122	200	0
lick	3137.041	0x22	122	0	leave
stay	3162.258	0x22	122	-1	423;374
soundplay	3162.258	0x22	122	6	
lick	3164.524	0x22	122	0	
end	3164.524	0x22	122	-1	1
start	3168.342	0x22	123	290	0
lick	3169.478	0x22	123	0	leave
stay	3181.624	0x22	123	-1	909;202
soundplay	3181.624	0x22	123	6	
lick	3183.257	0x22	123	0	
end	3183.257	0x22	123	-1	1
start	3186.163	0x22	124	110	0
lick	3187.491	0x22	124	0	leave
stay	3190.024	0x22	124	-1	676;767
soundplay	3190.024	0x22	124	6	
lick	3192.057	0x22	124	0	
end	3192.057	0x22	124	-1	1
start	3195.675	0x22	125	20	0
stay	3197.357	0x22	125	-1	1030;685
soundplay	3197.358	0x22	125	6	
lick	3197.524	0x22	125	0	leave
lick	3199.506	0x22	125	0	
end	3199.506	0x22	125	-1	1
start	3202.208	0x22	126	290	0
lick	3203.527	0x22	126	0	leave
stay	3204.374	0x22	126	-1	876;192
soundplay	3204.374	0x22	126	6	
lick	3206.672	0x22	126	0	
end	3206.673	0x22	126	-1	1
start	3209.276	0x22	127	200	0
lick	3212.34	0x22	127	0	leave
stay	3214.373	0x22	127	-1	473;333
soundplay	3214.374	0x22	127	6	
lick	3216.305	0x22	127	0	
end	3216.306	0x22	127	-1	1
start	3220.108	0x22	128	110	0
lick	3220.19	0x22	128	0	leave
stay	3222.873	0x22	128	-1	560;752
soundplay	3222.874	0x22	128	6	
lick	3224.806	0x22	128	0	
end	3224.806	0x22	128	-1	1
start	3228.343	0x22	129	200	0
lick	3228.46	0x22	129	0	leave
lick	3245.223	0x22	129	0	
lick	3246.772	0x22	129	0	leave
stay	3253.656	0x22	129	-1	463;346
soundplay	3253.656	0x22	129	6	
lick	3255.739	0x22	129	0	
end	3255.74	0x22	129	-1	1
start	3258.692	0x22	130	20	0
lick	3260.872	0x22	130	0	leave
stay	3263.472	0x22	130	-1	1032;676
soundplay	3263.473	0x22	130	6	
lick	3265.405	0x22	130	0	
end	3265.405	0x22	130	-1	1
start	3269.23	0x22	131	20	0
lick	3270.372	0x22	131	0	leave
stay	3277.155	0x22	131	-1	1050;581
soundplay	3277.155	0x22	131	6	
lick	3279.771	0x22	131	0	
end	3279.771	0x22	131	-1	1
start	3282.525	0x22	132	110	0
lick	3283.739	0x22	132	0	leave
stay	3285.505	0x22	132	-1	600;785
soundplay	3285.505	0x22	132	6	
lick	3287.338	0x22	132	0	
end	3287.338	0x22	132	-1	1
start	3290.439	0x22	133	200	0
lick	3292.641	0x22	133	0	leave
stay	3300.221	0x22	133	-1	495;374
soundplay	3300.222	0x22	133	6	
lick	3302.52	0x22	133	0	
end	3302.521	0x22	133	-1	1
start	3306.266	0x22	134	290	0
lick	3308.208	0x22	134	0	leave
stay	3320.408	0x22	134	-1	897;218
soundplay	3320.409	0x22	134	6	
lick	3321.971	0x22	134	0	
end	3321.971	0x22	134	-1	1
start	3324.927	0x22	135	200	0
lick	3327.341	0x22	135	0	leave
stay	3342.504	0x22	135	-1	437;344
soundplay	3342.504	0x22	135	6	
lick	3344.54	0x22	135	0	
end	3344.54	0x22	135	-1	1
start	3348.54	0x22	136	200	0
stay	3352.82	0x22	136	-1	438;355
soundplay	3352.821	0x22	136	6	
lick	3355.323	0x22	136	0	
end	3355.324	0x22	136	-1	1
start	3358.073	0x22	137	290	0
lick	3359.603	0x22	137	0	leave
stay	3392.402	0x22	137	-1	810;211
soundplay	3392.403	0x22	137	6	
lick	3393.785	0x22	137	0	
end	3393.785	0x22	137	-1	1
start	3397.289	0x22	138	20	0
lick	3399.389	0x22	138	0	leave
stay	3399.752	0x22	138	-1	1077;615
soundplay	3399.753	0x22	138	6	
lick	3401.885	0x22	138	0	
end	3401.886	0x22	138	-1	1
start	3405.37	0x22	139	20	0
lick	3406.685	0x22	139	0	leave
lick	3414.435	0x22	139	0	
lick	3416.018	0x22	139	0	leave
stay	3418.385	0x22	139	-1	1022;683
soundplay	3418.385	0x22	139	6	
lick	3420.419	0x22	139	0	
end	3420.419	0x22	139	-1	1
start	3423.781	0x22	140	20	0
lick	3424.417	0x22	140	0	leave
stay	3442.638	0x22	140	-1	1031;663
soundplay	3442.639	0x22	140	6	
lick	3445.134	0x22	140	0	
end	3445.134	0x22	140	-1	1
start	3447.978	0x22	141	110	0
lick	3449.017	0x22	141	0	leave
stay	3454.754	0x22	141	-1	559;757
soundplay	3454.755	0x22	141	6	
lick	3456.5	0x22	141	0	
end	3456.5	0x22	141	-1	1
start	3459.741	0x22	142	290	0
lick	3461.003	0x22	142	0	leave
stay	3463.734	0x22	142	-1	906;187
soundplay	3463.735	0x22	142	6	
lick	3465.683	0x22	142	0	
end	3465.684	0x22	142	-1	1
start	3468.421	0x22	143	110	0
lick	3470.734	0x22	143	0	leave
stay	3486.8	0x22	143	-1	559;770
soundplay	3486.801	0x22	143	6	
lick	3488.583	0x22	143	0	
end	3488.583	0x22	143	-1	1
start	3491.57	0x22	144	20	0
lick	3493.783	0x22	144	0	leave
stay	3495.837	0x22	144	-1	1005;605
soundplay	3495.838	0x22	144	6	
lick	3497.366	0x22	144	0	
end	3497.366	0x22	144	-1	1
start	3501.286	0x22	145	110	0
stay	3503.166	0x22	145	-1	563;753
soundplay	3503.166	0x22	145	6	
lick	3505.066	0x22	145	0	
end	3505.066	0x22	145	-1	1
start	3508.503	0x22	146	200	0
lick	3510.3	0x22	146	0	leave
stay	3524.733	0x22	146	-1	446;443
soundplay	3524.734	0x22	146	6	
lick	3527.099	0x22	146	0	
end	3527.099	0x22	146	-1	1
start	3529.818	0x22	147	20	0
lick	3531.616	0x22	147	0	leave
lick	3551.032	0x22	147	0	
lick	3551.432	0x22	147	0	leave
lick	3560.465	0x22	147	0	
lick	3561.135	0x22	147	0	leave
stay	3581.732	0x22	147	-1	1047;690
soundplay	3581.732	0x22	147	6	
lick	3584.067	0x22	147	0	
end	3584.067	0x22	147	-1	1
start	3587.452	0x22	148	290	0
lick	3588.714	0x22	148	0	leave
stay	3591.882	0x22	148	-1	903;217
soundplay	3591.882	0x22	148	6	
lick	3593.464	0x22	148	0	
end	3593.464	0x22	148	-1	1
miniscopeRecord	3595.035	0x22	148	0	
start	3596.084	0x22	149	200	0
lick	3597.613	0x22	149	0	leave
stay	3605.918	0x22	149	-1	435;451
soundplay	3605.919	0x22	149	6	
lick	3608.097	0x22	149	0	
end	3608.097	0x22	149	-1	1
start	3611.522	0x22	150	290	0
lick	3612.18	0x22	150	0	leave
stay	3620.88	0x22	150	-1	947;229
soundplay	3620.881	0x22	150	6	
lick	3622.663	0x22	150	0	
end	3622.663	0x22	150	-1	1
start	3625.269	0x22	151	290	0
lick	3626.696	0x22	151	0	leave
lick	3648.549	0x22	151	0	
lick	3649.046	0x22	151	0	leave
lick	3665.38	0x22	151	0	
lick	3665.663	0x22	151	0	leave
stay	3667.963	0x22	151	-1	920;219
soundplay	3667.964	0x22	151	6	
lick	3669.713	0x22	151	0	
end	3669.713	0x22	151	-1	1
start	3673.771	0x22	152	20	0
lick	3676.496	0x22	152	0	leave
lick	3698.578	0x22	152	0	
lick	3699.545	0x22	152	0	leave
stay	3702.612	0x22	152	-1	1056;569
soundplay	3702.613	0x22	152	6	
lick	3704.345	0x22	152	0	
end	3704.345	0x22	152	-1	1
start	3707.034	0x22	153	110	0
lick	3708.845	0x22	153	0	leave
lick	3716.744	0x22	153	0	
lick	3716.915	0x22	153	0	leave
stay	3721.062	0x22	153	-1	582;783
soundplay	3721.062	0x22	153	6	
lick	3722.961	0x22	153	0	
end	3722.962	0x22	153	-1	1
start	3726.686	0x22	154	200	0
lick	3728.778	0x22	154	0	leave
stay	3734.56	0x22	154	-1	477;419
soundplay	3734.561	0x22	154	6	
lick	3736.944	0x22	154	0	
end	3736.944	0x22	154	-1	1
start	3739.746	0x22	155	110	0
lick	3740.861	0x22	155	0	leave
stay	3741.777	0x22	155	-1	599;795
soundplay	3741.778	0x22	155	6	
lick	3743.911	0x22	155	0	
end	3743.912	0x22	155	-1	1
start	3747.046	0x22	156	200	0
lick	3748.044	0x22	156	0	leave
stay	3752.944	0x22	156	-1	455;327
soundplay	3752.944	0x22	156	6	
lick	3754.648	0x22	156	0	
end	3754.648	0x22	156	-1	1
start	3757.729	0x22	157	290	0
lick	3760.01	0x22	157	0	leave
stay	3760.661	0x22	157	-1	906;203
soundplay	3760.661	0x22	157	6	
lick	3762.646	0x22	157	0	
end	3762.647	0x22	157	-1	1
start	3766.345	0x22	158	200	0
lick	3766.56	0x22	158	0	leave
stay	3770.044	0x22	158	-1	482;310
soundplay	3770.044	0x22	158	6	
lick	3771.76	0x22	158	0	
end	3771.76	0x22	158	-1	1
start	3774.66	0x22	159	290	0
lick	3777.077	0x22	159	0	leave
stay	3789.276	0x22	159	-1	916;211
soundplay	3789.276	0x22	159	6	
lick	3791.226	0x22	159	0	
end	3791.227	0x22	159	-1	1
start	3793.979	0x22	160	110	0
lick	3796.625	0x22	160	0	leave
stay	3797.126	0x22	160	-1	622;785
soundplay	3797.126	0x22	160	6	
lick	3799.476	0x22	160	0	
end	3799.476	0x22	160	-1	1
start	3802.725	0x22	161	20	0
lick	3804.492	0x22	161	0	leave
stay	3824.225	0x22	161	-1	1065;610
soundplay	3824.226	0x22	161	6	
lick	3826.691	0x22	161	0	
end	3826.692	0x22	161	-1	1
start	3830.131	0x22	162	290	0
lick	3830.742	0x22	162	0	leave
stay	3831.426	0x22	162	-1	849;168
soundplay	3831.426	0x22	162	6	
lick	3833.524	0x22	162	0	
end	3833.525	0x22	162	-1	1
start	3836.977	0x22	163	20	0
lick	3837.692	0x22	163	0	leave
stay	3841.292	0x22	163	-1	1020;626
soundplay	3841.293	0x22	163	6	
lick	3843.225	0x22	163	0	
end	3843.225	0x22	163	-1	1
start	3847.144	0x22	164	20	0
lick	3848.558	0x22	164	0	leave
stay	3853.125	0x22	164	-1	1024;557
soundplay	3853.125	0x22	164	6	
lick	3857.357	0x22	164	0	
end	3857.358	0x22	164	-1	1
start	3860.544	0x22	165	110	0
lick	3860.892	0x22	165	0	leave
stay	3863.925	0x22	165	-1	582;791
soundplay	3863.926	0x22	165	6	
end	3866.029	0x22	165	-1	1
miniscopeRecord	3920.479	0x22	165	480	
miniscopeRecord	4400.499	0x22	165	0	
miniscopeRecord	4460.48	0x22	165	480	
miniscopeRecord	4940.917	0x22	165	0	
19:07:03 mode now: 0x22
19:07:03 Trigger mode now: 0
19:07:03 cue sound play mode now: 6
19:07:03 BackgroundSwitch timing (id: 0) set to 1s
19:07:03 WaitButton timing (id: 6) set to trial 165
19:07:04 IPCRefreshButton timing (id: 1) set to 20s
19:07:04 MSEnable timing (id: 2) set to 1s
19:07:24 MSStart timing (id: 3) set to 40s
19:07:25 failed to sync
19:07:28 time synchronized: offset: 3.39980506896973
19:07:28 scene info:750;492;371;182.14
19:08:04 BackgroundSwitch timing (id: 4) set to 490s
19:08:04 WaterSpoutSingle0 timing (id: 11) set to 120s
19:08:04 WaterSpoutSingle0 timing (id: 12) set to 360s
19:08:04 MS on for 480s
19:16:04 MS off
19:16:14 StartButton timing (id: 5) set to 60s
19:17:14 Trial initialized
19:17:14 Trial 0 started at 0, pos 110,lick pos 0, start type 0
19:17:14 activate IPC..for extra reward judgement maybe
19:17:15 Target arrived.
19:17:27 Trial end  --Interval: 3.487427
19:17:31 Trial 1 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:18:24 Target arrived.
19:18:27 Trial end  --Interval: 3.900126
19:18:31 Trial 2 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 3	0	0	0	0	0	0	0	
19:18:36 Target arrived.
19:18:38 Trial end  --Interval: 2.785375
19:18:41 Trial 3 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:18:49 Target arrived.
19:18:52 Trial end  --Interval: 3.510076
19:18:55 Trial 4 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:19:31 Target arrived.
19:19:33 Trial end  --Interval: 3.898658
19:19:37 Trial 5 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
19:19:39 Target arrived.
19:19:41 Trial end  --Interval: 3.574177
19:19:44 Trial 6 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:20:02 Target arrived.
19:20:07 Trial end  --Interval: 2.664671
19:20:09 Trial 7 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:20:12 Target arrived.
19:20:15 Trial end  --Interval: 3.276748
19:20:18 Trial 8 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:20:21 Target arrived.
19:20:23 Trial end  --Interval: 3.350926
19:20:26 Trial 9 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:20:34 Target arrived.
19:20:35 Trial end  --Interval: 2.567258
19:20:38 Trial 10 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:21:50 Target arrived.
19:21:52 Trial end  --Interval: 2.590322
19:21:54 Trial 11 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 5	0	0	0	0	0	0	0	
19:22:23 Target arrived.
19:22:25 Trial end  --Interval: 2.870453
19:22:28 Trial 12 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 3	0	0	0	0	0	0	0	
19:22:40 Target arrived.
19:22:42 Trial end  --Interval: 3.782574
19:22:46 Trial 13 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:22:49 Target arrived.
19:22:51 Trial end  --Interval: 3.256928
19:22:54 Trial 14 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:23:25 Target arrived.
19:23:27 Trial end  --Interval: 3.946569
19:23:31 Trial 15 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 3	0	0	0	0	0	0	0	
19:23:36 Target arrived.
19:23:37 Trial end  --Interval: 2.916513
19:23:40 Trial 16 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:23:42 Target arrived.
19:23:44 Trial end  --Interval: 2.514006
19:23:47 Trial 17 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:23:58 Target arrived.
19:24:00 Trial end  --Interval: 3.046353
19:24:03 Trial 18 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:24:42 Target arrived.
19:24:44 Trial end  --Interval: 2.539244
19:24:46 Trial 19 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
19:25:02 Target arrived.
19:25:03 Trial end  --Interval: 3.985476
19:25:07 MS on for 480s
19:25:07 Trial 20 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:25:44 Target arrived.
19:25:46 Trial end  --Interval: 2.804854
19:25:49 Trial 21 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
19:25:58 Target arrived.
19:25:59 Trial end  --Interval: 3.307222
19:26:02 Trial 22 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
19:26:22 Target arrived.
19:26:25 Trial end  --Interval: 3.680927
19:26:28 Trial 23 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:26:33 Target arrived.
19:26:34 Trial end  --Interval: 3.31485
19:26:38 Trial 24 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:27:34 Target arrived.
19:27:36 Trial end  --Interval: 3.486901
19:27:40 Trial 25 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
19:28:18 Target arrived.
19:28:20 Trial end  --Interval: 3.75792
19:28:24 Trial 26 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
19:28:51 Target arrived.
19:28:53 Trial end  --Interval: 2.851174
19:28:56 Trial 27 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:29:06 Target arrived.
19:29:08 Trial end  --Interval: 3.963739
19:29:12 Trial 28 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:29:42 Target arrived.
19:29:44 Trial end  --Interval: 3.828504
19:29:48 Trial 29 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:29:57 Target arrived.
19:29:59 Trial end  --Interval: 2.818396
19:30:02 Trial 30 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:30:07 Target arrived.
19:30:09 Trial end  --Interval: 3.27842
19:30:13 Trial 31 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:30:45 Target arrived.
19:30:47 Trial end  --Interval: 3.08137
19:30:50 Trial 32 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 3	0	0	0	0	0	0	0	
19:31:05 Target arrived.
19:31:06 Trial end  --Interval: 3.986403
19:31:10 Trial 33 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:31:11 Target arrived.
19:31:13 Trial end  --Interval: 3.408399
19:31:17 Trial 34 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:31:22 Target arrived.
19:31:25 Trial end  --Interval: 2.903915
19:31:28 Trial 35 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:32:03 Target arrived.
19:32:06 Trial end  --Interval: 3.724856
19:32:10 Trial 36 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:32:16 Target arrived.
19:32:19 Trial end  --Interval: 2.715071
19:32:21 Trial 37 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:32:37 Target arrived.
19:32:39 Trial end  --Interval: 3.40464
19:32:43 Trial 38 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:33:01 Target arrived.
19:33:03 Trial end  --Interval: 2.600487
19:33:06 Trial 39 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:33:07 MS off
19:33:33 Target arrived.
19:33:34 Trial end  --Interval: 3.305068
19:33:38 Trial 40 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
19:33:46 Target arrived.
19:33:48 Trial end  --Interval: 3.68259
19:33:52 Trial 41 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
19:34:01 Target arrived.
19:34:03 Trial end  --Interval: 3.85602
19:34:07 Trial 42 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:34:17 Target arrived.
19:34:19 Trial end  --Interval: 3.907374
19:34:23 Trial 43 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	

19:34:41 Target arrived.
19:34:43 Trial end  --Interval: 3.181017
19:34:46 Trial 44 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:34:49 Target arrived.
19:34:51 Trial end  --Interval: 3.108126
19:34:54 Trial 45 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:34:59 Target arrived.
19:35:01 Trial end  --Interval: 2.87477
19:35:04 Trial 46 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:35:13 Target arrived.
19:35:15 Trial end  --Interval: 3.331867
19:35:19 Trial 47 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
19:35:29 Target arrived.
19:35:31 Trial end  --Interval: 3.370361
19:35:34 Trial 48 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:35:37 Target arrived.
19:35:38 Trial end  --Interval: 2.949477
19:35:41 Trial 49 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:36:21 Target arrived.
19:36:23 Trial end  --Interval: 2.571075
19:36:25 Trial 50 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
19:37:14 Target arrived.
19:37:16 Trial end  --Interval: 2.51221
19:37:18 Trial 51 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:37:22 Target arrived.
19:37:24 Trial end  --Interval: 3.043883
19:37:27 Trial 52 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:37:45 Target arrived.
19:37:47 Trial end  --Interval: 3.651855
19:37:50 Trial 53 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:38:29 Target arrived.
19:38:32 Trial end  --Interval: 3.01181
19:38:35 Trial 54 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:38:42 Target arrived.
19:38:44 Trial end  --Interval: 3.176973
19:38:47 Trial 55 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:38:54 Target arrived.
19:38:56 Trial end  --Interval: 2.617071
19:38:59 Trial 56 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:39:09 Target arrived.
19:39:11 Trial end  --Interval: 2.62928
19:39:13 Trial 57 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:39:32 Target arrived.
19:39:33 Trial end  --Interval: 2.930717
19:39:36 Trial 58 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
19:39:51 Target arrived.
19:39:53 Trial end  --Interval: 3.787841
19:39:57 Trial 59 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
19:40:13 Target arrived.
19:40:15 Trial end  --Interval: 3.757212
19:40:19 Trial 60 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:40:28 Target arrived.
19:40:30 Trial end  --Interval: 2.522369
19:40:33 Trial 61 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
19:40:37 Target arrived.
19:40:40 Trial end  --Interval: 3.122535
19:40:43 Trial 62 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:41:14 Target arrived.
19:41:16 Trial end  --Interval: 3.664747
19:41:20 Trial 63 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 3	0	0	0	0	0	0	0	
19:41:25 Target arrived.
19:41:27 Trial end  --Interval: 2.914205
19:41:30 Trial 64 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:41:39 Target arrived.
19:41:42 Trial end  --Interval: 2.931397
19:41:45 Trial 65 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:41:49 Target arrived.
19:41:50 Trial end  --Interval: 2.938147
19:41:53 Trial 66 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:42:09 Target arrived.
19:42:11 Trial end  --Interval: 3.574967
19:42:15 Trial 67 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:42:25 Target arrived.
19:42:26 Trial end  --Interval: 2.585064
19:42:29 Trial 68 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:42:40 Target arrived.
19:42:43 Trial end  --Interval: 3.018632
19:42:46 Trial 69 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:43:04 Target arrived.
19:43:06 Trial end  --Interval: 3.691271
19:43:09 MS on for 480s
19:43:09 Trial 70 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:43:11 Target arrived.
19:43:13 Trial end  --Interval: 3.281009
19:43:17 Trial 71 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:43:23 Target arrived.
19:43:25 Trial end  --Interval: 3.56754
19:43:28 Trial 72 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:43:32 Target arrived.
19:43:33 Trial end  --Interval: 2.891376
19:43:36 Trial 73 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:44:08 Target arrived.
19:44:10 Trial end  --Interval: 2.68048
19:44:13 Trial 74 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
19:44:16 Target arrived.
19:44:18 Trial end  --Interval: 2.569941
19:44:21 Trial 75 started at 1, pos 200,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:45:08 Target arrived.
19:45:10 Trial end  --Interval: 3.235945
19:45:13 Trial 76 started at 0, pos 110,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
19:45:55 Target arrived.
19:45:57 Trial end  --Interval: 2.532018
19:45:59 Trial 77 started at 3, pos 20,lick pos 0, start type 0, lickCount before: 2	0	0	0	0	0	0	0	
19:46:03 Target arrived.
19:46:06 Trial end  --Interval: 3.807027
19:46:09 Trial 78 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
19:46:18 Target arrived.
19:46:20 Trial end  --Interval: 2.502432
19:46:22 Trial 79 started at 2, pos 290,lick pos 0, start type 0, lickCount before: 1	0	0	0	0	0	0	0	
